ExternalElement,ItemName,Packet,ContainerType,RepeatMethod,APID,ShortDescription,LongDescription,DataType,Units,Conversion,Limits,SystemName,Source,FSWDataType,DisplayFormat,Equation,
SC_FSW_202,VERSION,adcs_time,,,202,"","",U3,,,,,FSW,,,,
SC_FSW_202,TYPE,adcs_time,,,202,"","",U1,,,,,FSW,,,,
SC_FSW_202,SEC_HDR_FLAG,adcs_time,,,202,"","",U1,,,,,FSW,,,,
SC_FSW_202,PKT_APID,adcs_time,,,202,"","",U11,,,,,FSW,,,,
SC_FSW_202,SEQ_FLGS,adcs_time,,,202,"","",U2,,,,,FSW,,,,
SC_FSW_202,SRC_SEQ_CTR,adcs_time,,,202,"","",U14,,,,,FSW,,,,
SC_FSW_202,PKT_LEN,adcs_time,,,202,"","",U16,,,,,FSW,,,,
SC_FSW_202,SHCOARSE,adcs_time,,,202,"Seconds count","",U32,dn,,,,FSW,,,,
SC_FSW_202,SHFINE,adcs_time,,,202,"Subsecond count","",U16,dn,,,,FSW,,,,
adcs,time_tai_seconds,adcs_time,,,202,"TAI Seconds","",F64,,,,,FSW,,,,
adcs,time_cycle_time,adcs_time,,,202,"Cycle Time","",U32,,C0=0.000000 C1=0.200000 ,,,FSW,,,,
adcs,time_jd_of_now_wrt_tai,adcs_time,,,202,"Julian Date TAI","",U32,,,,,FSW,,,,
adcs,time_gps_update_cycle_period,adcs_time,,,202,"GPS Update Cycle Period","",U32,,,,,FSW,,,,
adcs,time_gps_update_cycle_count,adcs_time,,,202,"GPS Update Cycle Count","",U32,,,,,FSW,,,,
adcs,time_time_valid,adcs_time,,,202,"Time Valid","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,time_pps_config,adcs_time,,,202,"PPS Type","",D8,,0/DS 1/GPS 2/INT ,,,FSW,,,,
pad0,,adcs_time,,,202,"","",U8,,,,,FSW,,,,
pad1,,adcs_time,,,202,"","",U16,,,,,FSW,,,,
SC_FSW_212,VERSION,adcs_imu,,,212,"","",U3,,,,,FSW,,,,
SC_FSW_212,TYPE,adcs_imu,,,212,"","",U1,,,,,FSW,,,,
SC_FSW_212,SEC_HDR_FLAG,adcs_imu,,,212,"","",U1,,,,,FSW,,,,
SC_FSW_212,PKT_APID,adcs_imu,,,212,"","",U11,,,,,FSW,,,,
SC_FSW_212,SEQ_FLGS,adcs_imu,,,212,"","",U2,,,,,FSW,,,,
SC_FSW_212,SRC_SEQ_CTR,adcs_imu,,,212,"","",U14,,,,,FSW,,,,
SC_FSW_212,PKT_LEN,adcs_imu,,,212,"","",U16,,,,,FSW,,,,
SC_FSW_212,SHCOARSE,adcs_imu,,,212,"Seconds count","",U32,dn,,,,FSW,,,,
SC_FSW_212,SHFINE,adcs_imu,,,212,"Subsecond count","",U16,dn,,,,FSW,,,,
adcs,imu_avg_channel_rates1,adcs_imu,,,212,"IMU Channel Rate","",I16,,C0=0.000000 C1=0.000010 ,,,FSW,,,,
adcs,imu_avg_channel_rates2,adcs_imu,,,212,"IMU Channel Rate","",I16,,C0=0.000000 C1=0.000010 ,,,FSW,,,,
adcs,imu_avg_channel_rates3,adcs_imu,,,212,"IMU Channel Rate","",I16,,C0=0.000000 C1=0.000010 ,,,FSW,,,,
adcs,imu_imu_avg_vector_body1,adcs_imu,,,212,"IMU Body Rate","",I16,,C0=0.000000 C1=0.000010 ,,,FSW,,,,
adcs,imu_imu_avg_vector_body2,adcs_imu,,,212,"IMU Body Rate","",I16,,C0=0.000000 C1=0.000010 ,,,FSW,,,,
adcs,imu_imu_avg_vector_body3,adcs_imu,,,212,"IMU Body Rate","",I16,,C0=0.000000 C1=0.000010 ,,,FSW,,,,
adcs,imu_avg_time_tag,adcs_imu,,,212,"IMU Body Rate Time Tag","",U32,,,,,FSW,,,,
adcs,imu_raw_first_packet_rates1,adcs_imu,,,212,"IMU Raw First Pkt Rate","",I16,,,,,FSW,,,,
adcs,imu_raw_first_packet_rates2,adcs_imu,,,212,"IMU Raw First Pkt Rate","",I16,,,,,FSW,,,,
adcs,imu_raw_first_packet_rates3,adcs_imu,,,212,"IMU Raw First Pkt Rate","",I16,,,,,FSW,,,,
adcs,imu_imu_invalid_count,adcs_imu,,,212,"IMU Invalid Count","",U16,,,,,FSW,,,,
adcs,imu_new_packet_count,adcs_imu,,,212,"IMU Packet Count","",U8,,,,,FSW,,,,
adcs,imu_first_packet_id,adcs_imu,,,212,"IMU First Packet ID","",U8,,,,,FSW,,,,
adcs,imu_imu_vector_valid,adcs_imu,,,212,"IMU Rate Valid","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,imu_imu_vector_enabled,adcs_imu,,,212,"IMU Rate Enabled","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,imu_imu_test_mode,adcs_imu,,,212,"IMU Test Mode","",D8,,0/NO 1/YES ,,,FSW,,,,
pad0,,adcs_imu,,,212,"","",U8,,,,,FSW,,,,
pad1,,adcs_imu,,,212,"","",U16,,,,,FSW,,,,
pad2,,adcs_imu,,,212,"","",U8,,,,,FSW,,,,
SC_FSW_219,VERSION,adcs_cal,,,219,"","",U3,,,,,FSW,,,,
SC_FSW_219,TYPE,adcs_cal,,,219,"","",U1,,,,,FSW,,,,
SC_FSW_219,SEC_HDR_FLAG,adcs_cal,,,219,"","",U1,,,,,FSW,,,,
SC_FSW_219,PKT_APID,adcs_cal,,,219,"","",U11,,,,,FSW,,,,
SC_FSW_219,SEQ_FLGS,adcs_cal,,,219,"","",U2,,,,,FSW,,,,
SC_FSW_219,SRC_SEQ_CTR,adcs_cal,,,219,"","",U14,,,,,FSW,,,,
SC_FSW_219,PKT_LEN,adcs_cal,,,219,"","",U16,,,,,FSW,,,,
SC_FSW_219,SHCOARSE,adcs_cal,,,219,"Seconds count","",U32,dn,,,,FSW,,,,
SC_FSW_219,SHFINE,adcs_cal,,,219,"Subsecond count","",U16,dn,,,,FSW,,,,
adcs,cal_q_tracker_wrt_body1,adcs_cal,,,219,"Q Tracker wrt Body Used","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_q_tracker_wrt_body2,adcs_cal,,,219,"Q Tracker wrt Body Used","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_q_tracker_wrt_body3,adcs_cal,,,219,"Q Tracker wrt Body Used","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_q_tracker_wrt_body4,adcs_cal,,,219,"Q Tracker wrt Body Used","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_q_tracker_wrt_body5,adcs_cal,,,219,"Q Tracker wrt Body Used","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_q_tracker_wrt_body6,adcs_cal,,,219,"Q Tracker wrt Body Used","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_q_tracker_wrt_body7,adcs_cal,,,219,"Q Tracker wrt Body Used","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_q_tracker_wrt_body8,adcs_cal,,,219,"Q Tracker wrt Body Used","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_q_tracker_wrt_body_est1,adcs_cal,,,219,"Q Tracker wrt Body Estimate","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_q_tracker_wrt_body_est2,adcs_cal,,,219,"Q Tracker wrt Body Estimate","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_q_tracker_wrt_body_est3,adcs_cal,,,219,"Q Tracker wrt Body Estimate","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_q_tracker_wrt_body_est4,adcs_cal,,,219,"Q Tracker wrt Body Estimate","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_q_tracker_wrt_body_est5,adcs_cal,,,219,"Q Tracker wrt Body Estimate","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_q_tracker_wrt_body_est6,adcs_cal,,,219,"Q Tracker wrt Body Estimate","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_q_tracker_wrt_body_est7,adcs_cal,,,219,"Q Tracker wrt Body Estimate","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_q_tracker_wrt_body_est8,adcs_cal,,,219,"Q Tracker wrt Body Estimate","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_tracker_align_used_res1,adcs_cal,,,219,"Tracker Alignment Used Residual","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_tracker_align_used_res2,adcs_cal,,,219,"Tracker Alignment Used Residual","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_tracker_align_used_res3,adcs_cal,,,219,"Tracker Alignment Used Residual","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_tracker_align_est_res1,adcs_cal,,,219,"Tracker Alignment Estimate Residual","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_tracker_align_est_res2,adcs_cal,,,219,"Tracker Alignment Estimate Residual","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_tracker_align_est_res3,adcs_cal,,,219,"Tracker Alignment Estimate Residual","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,cal_rejected_tracker_est_count,adcs_cal,,,219,"Rejected Tracker Align Est Count","",U32,,,,,FSW,,,,
adcs,cal_tracker_n,adcs_cal,,,219,"Tracker Alignment N Parameter","",U16,,,,,FSW,,,,
adcs,cal_tracker_align_method,adcs_cal,,,219,"Tracker Alignment Method","",D8,,0/BATCH 1/RUNNING ,,,FSW,,,,
adcs,cal_tracker_align_usage,adcs_cal,,,219,"Tracker Alignment Usage Config","",D8,,0/TABLE 1/DYN ,,,FSW,,,,
SC_FSW_204,VERSION,adcs_att_det,,,204,"","",U3,,,,,FSW,,,,
SC_FSW_204,TYPE,adcs_att_det,,,204,"","",U1,,,,,FSW,,,,
SC_FSW_204,SEC_HDR_FLAG,adcs_att_det,,,204,"","",U1,,,,,FSW,,,,
SC_FSW_204,PKT_APID,adcs_att_det,,,204,"","",U11,,,,,FSW,,,,
SC_FSW_204,SEQ_FLGS,adcs_att_det,,,204,"","",U2,,,,,FSW,,,,
SC_FSW_204,SRC_SEQ_CTR,adcs_att_det,,,204,"","",U14,,,,,FSW,,,,
SC_FSW_204,PKT_LEN,adcs_att_det,,,204,"","",U16,,,,,FSW,,,,
SC_FSW_204,SHCOARSE,adcs_att_det,,,204,"Seconds count","",U32,dn,,,,FSW,,,,
SC_FSW_204,SHFINE,adcs_att_det,,,204,"Subsecond count","",U16,dn,,,,FSW,,,,
adcs,att_det_q_body_wrt_eci1,adcs_att_det,,,204,"Attitude Quaternion","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_det_q_body_wrt_eci2,adcs_att_det,,,204,"Attitude Quaternion","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_det_q_body_wrt_eci3,adcs_att_det,,,204,"Attitude Quaternion","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_det_q_body_wrt_eci4,adcs_att_det,,,204,"Attitude Quaternion","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_det_residual1,adcs_att_det,,,204,"Attitude Filter Residual","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_det_residual2,adcs_att_det,,,204,"Attitude Filter Residual","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_det_residual3,adcs_att_det,,,204,"Attitude Filter Residual","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_det_body_rate1,adcs_att_det,,,204,"Body Frame Rate","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_det_body_rate2,adcs_att_det,,,204,"Body Frame Rate","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_det_body_rate3,adcs_att_det,,,204,"Body Frame Rate","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_det_gyro_bias_est1,adcs_att_det,,,204,"Estimated Gyro Bias","",I16,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_det_gyro_bias_est2,adcs_att_det,,,204,"Estimated Gyro Bias","",I16,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_det_gyro_bias_est3,adcs_att_det,,,204,"Estimated Gyro Bias","",I16,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_det_attitude_alg,adcs_att_det,,,204,"Attitude Filter Algorithm","",D8,,1/RAW 2/FIXED_GAIN_NO_BIAS 3/FIXED_GAIN 4/MEKF ,,,FSW,,,,
adcs,att_det_good_att_rate_timer,adcs_att_det,,,204,"GoodAttRateTimer","",U32,,,,,FSW,,,,
adcs,att_det_bad_att_timer,adcs_att_det,,,204,"BadAttTimer","",U32,,,,,FSW,,,,
adcs,att_det_bad_rate_timer,adcs_att_det,,,204,"BadRateTimer","",U32,,,,,FSW,,,,
adcs,att_det_reinit_count,adcs_att_det,,,204,"Attitude Filter Reinit Count","",U32,,,,,FSW,,,,
adcs,att_det_attitude_valid,adcs_att_det,,,204,"Attitude Valid","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,att_det_meas_att_valid,adcs_att_det,,,204,"Measured Attitude Valid","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,att_det_meas_rate_valid,adcs_att_det,,,204,"Measured Rate Valid","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,att_det_tracker_used,adcs_att_det,,,204,"Tracker Used","",U8,,,,,FSW,,,,
adcs,att_det_tracker_preference,adcs_att_det,,,204,"Tracker Preference","",U8,,,,,FSW,,,,
SC_FSW_220,VERSION,adcs_tracker_ctrl,,,220,"","",U3,,,,,FSW,,,,
SC_FSW_220,TYPE,adcs_tracker_ctrl,,,220,"","",U1,,,,,FSW,,,,
SC_FSW_220,SEC_HDR_FLAG,adcs_tracker_ctrl,,,220,"","",U1,,,,,FSW,,,,
SC_FSW_220,PKT_APID,adcs_tracker_ctrl,,,220,"","",U11,,,,,FSW,,,,
SC_FSW_220,SEQ_FLGS,adcs_tracker_ctrl,,,220,"","",U2,,,,,FSW,,,,
SC_FSW_220,SRC_SEQ_CTR,adcs_tracker_ctrl,,,220,"","",U14,,,,,FSW,,,,
SC_FSW_220,PKT_LEN,adcs_tracker_ctrl,,,220,"","",U16,,,,,FSW,,,,
SC_FSW_220,SHCOARSE,adcs_tracker_ctrl,,,220,"Seconds count","",U32,dn,,,,FSW,,,,
SC_FSW_220,SHFINE,adcs_tracker_ctrl,,,220,"Subsecond count","",U16,dn,,,,FSW,,,,
adcs,tracker_ctrl_q_body_wrt_eci1,adcs_tracker_ctrl,,,220,"Q Body wrt ECI (Raw Tracker)","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker_ctrl_q_body_wrt_eci2,adcs_tracker_ctrl,,,220,"Q Body wrt ECI (Raw Tracker)","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker_ctrl_q_body_wrt_eci3,adcs_tracker_ctrl,,,220,"Q Body wrt ECI (Raw Tracker)","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker_ctrl_q_body_wrt_eci4,adcs_tracker_ctrl,,,220,"Q Body wrt ECI (Raw Tracker)","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker_ctrl_q_body_wrt_eci5,adcs_tracker_ctrl,,,220,"Q Body wrt ECI (Raw Tracker)","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker_ctrl_q_body_wrt_eci6,adcs_tracker_ctrl,,,220,"Q Body wrt ECI (Raw Tracker)","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker_ctrl_q_body_wrt_eci7,adcs_tracker_ctrl,,,220,"Q Body wrt ECI (Raw Tracker)","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker_ctrl_q_body_wrt_eci8,adcs_tracker_ctrl,,,220,"Q Body wrt ECI (Raw Tracker)","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,tracker_ctrl_tracker_att_valid1,adcs_tracker_ctrl,,,220,"Tracker Valid Flag","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker_ctrl_tracker_att_valid2,adcs_tracker_ctrl,,,220,"Tracker Valid Flag","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker_ctrl_tracker_usage_enabled1,adcs_tracker_ctrl,,,220,"Tracker Usage Enabled","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker_ctrl_tracker_usage_enabled2,adcs_tracker_ctrl,,,220,"Tracker Usage Enabled","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker_ctrl_max_backgnd_tripped1,adcs_tracker_ctrl,,,220,"Exceeded Max Background","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker_ctrl_max_backgnd_tripped2,adcs_tracker_ctrl,,,220,"Exceeded Max Background","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker_ctrl_max_rot_rate_tripped1,adcs_tracker_ctrl,,,220,"Exceeded Max Rotation Rate","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker_ctrl_max_rot_rate_tripped2,adcs_tracker_ctrl,,,220,"Exceeded Max Rotation Rate","",D8,,0/NO 1/YES ,,,FSW,,,,
adcs,tracker_ctrl_aid_status_bit1,adcs_tracker_ctrl,,,220,"Tracker 1 Aiding Status","",U8,,,,,FSW,,,,
adcs,tracker_ctrl_aid_status_bit2,adcs_tracker_ctrl,,,220,"Tracker 2 Aiding Status","",U8,,,,,FSW,,,,
SC_FSW_208,VERSION,adcs_att_ctrl,,,208,"","",U3,,,,,FSW,,,,
SC_FSW_208,TYPE,adcs_att_ctrl,,,208,"","",U1,,,,,FSW,,,,
SC_FSW_208,SEC_HDR_FLAG,adcs_att_ctrl,,,208,"","",U1,,,,,FSW,,,,
SC_FSW_208,PKT_APID,adcs_att_ctrl,,,208,"","",U11,,,,,FSW,,,,
SC_FSW_208,SEQ_FLGS,adcs_att_ctrl,,,208,"","",U2,,,,,FSW,,,,
SC_FSW_208,SRC_SEQ_CTR,adcs_att_ctrl,,,208,"","",U14,,,,,FSW,,,,
SC_FSW_208,PKT_LEN,adcs_att_ctrl,,,208,"","",U16,,,,,FSW,,,,
SC_FSW_208,SHCOARSE,adcs_att_ctrl,,,208,"Seconds count","",U32,dn,,,,FSW,,,,
SC_FSW_208,SHFINE,adcs_att_ctrl,,,208,"Subsecond count","",U16,dn,,,,FSW,,,,
adcs,att_ctrl_position_error1,adcs_att_ctrl,,,208,"Attitude Error","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_ctrl_position_error2,adcs_att_ctrl,,,208,"Attitude Error","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_ctrl_position_error3,adcs_att_ctrl,,,208,"Attitude Error","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_ctrl_rate_error1,adcs_att_ctrl,,,208,"Rate Error","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_ctrl_rate_error2,adcs_att_ctrl,,,208,"Rate Error","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_ctrl_rate_error3,adcs_att_ctrl,,,208,"Rate Error","",I32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_ctrl_integral_error1,adcs_att_ctrl,,,208,"Integral Error","",I16,,C0=0.000000 C1=0.000010 ,,,FSW,,,,
adcs,att_ctrl_integral_error2,adcs_att_ctrl,,,208,"Integral Error","",I16,,C0=0.000000 C1=0.000010 ,,,FSW,,,,
adcs,att_ctrl_integral_error3,adcs_att_ctrl,,,208,"Integral Error","",I16,,C0=0.000000 C1=0.000010 ,,,FSW,,,,
adcs,att_ctrl_eigen_error,adcs_att_ctrl,,,208,"Eigen Error","",U32,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_ctrl_max_rate1,adcs_att_ctrl,,,208,"Commanded Rate Lim","",U16,,C0=0.000000 C1=0.000200 ,,,FSW,,,,
adcs,att_ctrl_max_rate2,adcs_att_ctrl,,,208,"Commanded Rate Lim","",U16,,C0=0.000000 C1=0.000200 ,,,FSW,,,,
adcs,att_ctrl_max_rate3,adcs_att_ctrl,,,208,"Commanded Rate Lim","",U16,,C0=0.000000 C1=0.000200 ,,,FSW,,,,
adcs,att_ctrl_max_accel1,adcs_att_ctrl,,,208,"Commanded Accel Lim","",U16,,C0=0.000000 C1=0.000200 ,,,FSW,,,,
adcs,att_ctrl_max_accel2,adcs_att_ctrl,,,208,"Commanded Accel Lim","",U16,,C0=0.000000 C1=0.000200 ,,,FSW,,,,
adcs,att_ctrl_max_accel3,adcs_att_ctrl,,,208,"Commanded Accel Lim","",U16,,C0=0.000000 C1=0.000200 ,,,FSW,,,,
adcs,att_ctrl_feedback_ctrl_torq1,adcs_att_ctrl,,,208,"Feedback Ctrl Torque","",I16,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_ctrl_feedback_ctrl_torq2,adcs_att_ctrl,,,208,"Feedback Ctrl Torque","",I16,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_ctrl_feedback_ctrl_torq3,adcs_att_ctrl,,,208,"Feedback Ctrl Torque","",I16,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_ctrl_ctrl_torque1,adcs_att_ctrl,,,208,"Total Torque Cmd","",I16,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_ctrl_ctrl_torque2,adcs_att_ctrl,,,208,"Total Torque Cmd","",I16,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_ctrl_ctrl_torque3,adcs_att_ctrl,,,208,"Total Torque Cmd","",I16,,C0=0.000000 C1=0.000000 ,,,FSW,,,,
adcs,att_ctrl_time_into_search,adcs_att_ctrl,,,208,"Time Into Sun Search","",U16,,,,,FSW,,,,
adcs,att_ctrl_wait_timer,adcs_att_ctrl,,,208,"Sun Search Wait Timer","",U16,,,,,FSW,,,,
adcs,att_ctrl_sun_point_angle_error,adcs_att_ctrl,,,208,"Sun Point Angle Error","",U16,,C0=0.000000 C1=0.003000 ,,,FSW,,,,
adcs,att_ctrl_sun_point_state,adcs_att_ctrl,,,208,"Sun Point State","",D8,,2/SEARCH_INIT 3/SEARCHING 4/WAITING 5/CONVERGING 6/ON_SUN 7/NOT_ACTIVE ,,,FSW,,,,
adcs,att_ctrl_gain_index,adcs_att_ctrl,,,208,"Att Control Gain Index Setting","",U8,,,,,FSW,,,,
adcs,att_ctrl_momentum_too_high,adcs_att_ctrl,,,208,"Momentum Too High for Wheels","",D8,,0/NO 1/YES ,,,FSW,,,,
pad0,,adcs_att_ctrl,,,208,"","",U8,,,,,FSW,,,,
SC_FSW_216,VERSION,adcs_tables,,,216,"","",U3,,,,,FSW,,,,
SC_FSW_216,TYPE,adcs_tables,,,216,"","",U1,,,,,FSW,,,,
SC_FSW_216,SEC_HDR_FLAG,adcs_tables,,,216,"","",U1,,,,,FSW,,,,
SC_FSW_216,PKT_APID,adcs_tables,,,216,"","",U11,,,,,FSW,,,,
SC_FSW_216,SEQ_FLGS,adcs_tables,,,216,"","",U2,,,,,FSW,,,,
SC_FSW_216,SRC_SEQ_CTR,adcs_tables,,,216,"","",U14,,,,,FSW,,,,
SC_FSW_216,PKT_LEN,adcs_tables,,,216,"","",U16,,,,,FSW,,,,
SC_FSW_216,SHCOARSE,adcs_tables,,,216,"Seconds count","",U32,dn,,,,FSW,,,,
SC_FSW_216,SHFINE,adcs_tables,,,216,"Subsecond count","",U16,dn,,,,FSW,,,,
adcs,tables_length32,adcs_tables,,,216,"Length","",U32,,,,,FSW,,,,
adcs,tables_offset32,adcs_tables,,,216,"Offset","",U32,,,,,FSW,,,,
adcs,tables_checksum,adcs_tables,,,216,"Checksum","",U16,,,,,FSW,,,,
adcs,tables_table_upload_status,adcs_tables,,,216,"Table Upload Status","",D8,,0/NEW_DATA_IN 1/COMMITTING 2/COMMITTED 3/EXTRACTING 4/EXTRACTED 5/CALCULATING_CRC 6/CRC_READY 7/INVALID_TABLE 8/IDLE 9/FLASH_BURN_COPY 10/FLASH_BURN_DIRECT 11/FLASH_EXTRACT 12/FLASH_BURN_DONE 13/FLASH_EXTRACT_DONE ,,,FSW,,,,
adcs,tables_which_table,adcs_tables,,,216,"Which Table","",U8,,,,,FSW,,,,
adcs,tables_image,adcs_tables,,,216,"Flash Image","",U8,,,,,FSW,,,,
adcs,tables_flash_burn_armed,adcs_tables,,,216,"Flash Burn Armed","",D8,,0/NO 1/YES ,,,FSW,,,,
pad0,,adcs_tables,,,216,"","",U8,,,,,FSW,,,,
pad1,,adcs_tables,,,216,"","",U16,,,,,FSW,,,,
SC_FSW_201,VERSION,adcs_general,,,201,"","",U3,,,,,FSW,,,,
SC_FSW_201,TYPE,adcs_general,,,201,"","",U1,,,,,FSW,,,,
SC_FSW_201,SEC_HDR_FLAG,adcs_general,,,201,"","",U1,,,,,FSW,,,,
SC_FSW_201,PKT_APID,adcs_general,,,201,"","",U11,,,,,FSW,,,,
SC_FSW_201,SEQ_FLGS,adcs_general,,,201,"","",U2,,,,,FSW,,,,
SC_FSW_201,SRC_SEQ_CTR,adcs_general,,,201,"","",U14,,,,,FSW,,,,
SC_FSW_201,PKT_LEN,adcs_general,,,201,"","",U16,,,,,FSW,,,,
SC_FSW_201,SHCOARSE,adcs_general,,,201,"Seconds count","",U32,dn,,,,FSW,,,,
SC_FSW_201,SHFINE,adcs_general,,,201,"Subsecond count","",U16,dn,,,,FSW,,,,
adcs,general_software_version1,adcs_general,,,201,"Software Version Code","",U32,,,,,FSW,,,,
adcs,general_software_version2,adcs_general,,,201,"Software Version Code","",U32,,,,,FSW,,,,
adcs,general_hardware_version,adcs_general,,,201,"Hardware Version Code","",U32,,,,,FSW,,,,
adcs,general_async_running,adcs_general,,,201,"Async Task Running","",U8,,,,,FSW,,,,
adcs,general_inertia1,adcs_general,,,201,"Spacecraft Inertia","",I32,,C0=0.000000 C1=0.000100 ,,,FSW,,,,
adcs,general_inertia2,adcs_general,,,201,"Spacecraft Inertia","",I32,,C0=0.000000 C1=0.000100 ,,,FSW,,,,
adcs,general_inertia3,adcs_general,,,201,"Spacecraft Inertia","",I32,,C0=0.000000 C1=0.000100 ,,,FSW,,,,
adcs,general_inertia4,adcs_general,,,201,"Spacecraft Inertia","",I32,,C0=0.000000 C1=0.000100 ,,,FSW,,,,
adcs,general_inertia5,adcs_general,,,201,"Spacecraft Inertia","",I32,,C0=0.000000 C1=0.000100 ,,,FSW,,,,
adcs,general_inertia6,adcs_general,,,201,"Spacecraft Inertia","",I32,,C0=0.000000 C1=0.000100 ,,,FSW,,,,
adcs,general_inertia7,adcs_general,,,201,"Spacecraft Inertia","",I32,,C0=0.000000 C1=0.000100 ,,,FSW,,,,
adcs,general_inertia8,adcs_general,,,201,"Spacecraft Inertia","",I32,,C0=0.000000 C1=0.000100 ,,,FSW,,,,
adcs,general_inertia9,adcs_general,,,201,"Spacecraft Inertia","",I32,,C0=0.000000 C1=0.000100 ,,,FSW,,,,
pad0,,adcs_general,,,201,"","",U8,,,,,FSW,,,,
pad1,,adcs_general,,,201,"","",U16,,,,,FSW,,,,
pad2,,adcs_general,,,201,"","",U8,,,,,FSW,,,,
